ID,mean,max
16VPA,0.75630843047072,1.7439311701145408
1A04A,0.7986345948534265,1.8071461593040044
1A04B,0.7986345948534265,1.8071461593040044
1A0PA,0.8158092785282683,2.249316641001722
1A17A,0.79763656132831,1.497892016170244
1A1WA,0.8639630769492559,1.6160419204200063
1A41A,0.8162411428613191,1.8713187620795249
1A5TA,0.7492121704460927,2.046028140474488
1A62A,0.7941939118297566,1.77438903192721
1A6QA,0.8642222377200117,2.2762824929310117
1A6SA,0.597788531687041,1.4315457577879585
1A87A,0.7761946352509579,1.9680567472157182
1A8OA,1.018132356073156,1.998622453368626
1A9XA,0.8034514300919424,2.003591367995941
1A9XB,0.768152540441904,1.9099318247365182
1A9XC,0.8034514300919424,2.003591367995941
1A9XD,0.768152540441904,1.9099318247365182
1A9XE,0.8034514300919424,2.003591367995941
1A9XF,0.768152540441904,1.9099318247365182
1A9XG,0.8034514300919424,2.003591367995941
1A9XH,0.768152540441904,1.9099318247365182
1AA0A,0.8760235313108744,1.4573689982499272
1AB4A,0.9526968941248788,2.150991779237843
1ABZA,0.5844181972169207,1.2386546747968923
1AD6A,1.064032285739447,2.0454654642118832
1ADRA,0.5876717791964887,1.3281786338931738
1AE9A,0.7380324426921815,1.5928349049550432
1AE9B,0.7380324426921815,1.5928349049550432
1AEPA,1.2431413688009594,1.99158140183067
1AF7A,0.8503908953454095,1.9370522476847507
1AFOA,0.8832936721366936,1.574524202141107
1AFOB,0.8832936721366936,1.574524202141107
1AH7A,0.6985730037488881,1.6989034879612466
1AIHA,0.7645327142649102,1.8807975888513082
1AIHB,0.7645327142649102,1.8807975888513082
1AIHC,0.7645327142649102,1.8807975888513082
1AIHD,0.7645327142649102,1.8807975888513082
1AJ3A,0.9044475821783186,1.8121162315329735
1AK0A,0.7931206841220918,2.028246941848325
1ALUA,0.9312786047850586,2.184471119599172
1AM7A,0.7350210647253625,1.802777740859426
1AM7B,0.7350210647253625,1.802777740859426
1AM7C,0.7350210647253625,1.802777740859426
1AOAA,0.8238050777232822,1.6756003960343115
1AOYA,0.6942571319358295,1.503902270868522
1AQ5A,1.4425894712152738,2.0889948069326807
1AQ5B,1.4425894712152738,2.0889948069326807
1AQ5C,1.4425894712152738,2.0889948069326807
1AROL,0.5774246958847675,1.3358193924570965
1AROP,0.7891657644904214,2.01736352663013
1ASHA,0.9160484140019511,1.8223914386556508
1AV1A,1.1970650942188419,1.8698186653508657
1AV1B,1.1970650942188419,1.8698186653508657
1AV1C,1.1970650942188419,1.8698186653508657
1AV1D,1.1970650942188419,1.8698186653508657
1AVCA,0.9445382475005534,1.9740710498686527
1AVOA,0.7819949878450768,1.3886297600510795
1AVOB,1.1287040773202754,2.288432837964242
1AVOC,0.7819949878450768,1.3886297600510795
1AVOD,1.1287040773202754,2.288432837964242
1AVOE,0.7819949878450768,1.3886297600510795
1AVOF,1.1287040773202754,2.288432837964242
1AVOG,0.7819949878450768,1.3886297600510795
1AVOH,1.1287040773202754,2.288432837964242
1AVOI,0.7819949878450768,1.3886297600510795
1AVOJ,1.1287040773202754,2.288432837964242
1AVOK,0.7819949878450768,1.3886297600510795
1AVOL,1.1287040773202754,2.288432837964242
1AVOM,0.7819949878450768,1.3886297600510795
1AVON,1.1287040773202754,2.288432837964242
1AVSA,0.8284155134295198,1.5999089649172613
1AVSB,0.8284155134295198,1.5999089649172613
1AVYA,0.97137687529714,1.5012529022412644
1AVYB,0.97137687529714,1.5012529022412644
1AVYC,0.97137687529714,1.5012529022412644
1AX8A,0.8678587996731996,1.9724111395710884
1B0BA,0.7649441572494458,1.6079590578734293
1B0NA,0.8477151526436475,1.4862751619954664
1B0NB,0.6366299737102755,1.1586324050824486
1B0XA,0.7879024281196818,1.4247783308220692
1B22A,0.8709865602410073,1.6317069693239332
1B25A,0.7300345367774468,2.060598309246217
1B25B,0.7300345367774468,2.060598309246217
1B25C,0.7300345367774468,2.060598309246217
1B25D,0.7300345367774468,2.060598309246217
1B3QA,0.9910265635384007,2.236099174825753
1B3QB,0.9910265635384007,2.236099174825753
1B3UA,0.9984465096912712,2.017047877764749
1B3UB,0.9984465096912712,2.017047877764749
1B4AA,0.8021156241668493,1.833559108897057
1B4AB,0.8021156241668493,1.833559108897057
1B4AC,0.8021156241668493,1.833559108897057
1B4AD,0.8021156241668493,1.833559108897057
1B4AE,0.8021156241668493,1.833559108897057
1B4AF,0.8021156241668493,1.833559108897057
1B4FA,0.9453545290565901,1.482230622972175
1B4FB,0.9453545290565901,1.482230622972175
1B4FC,0.9453545290565901,1.482230622972175
1B4FD,0.9453545290565901,1.482230622972175
1B4FE,0.9453545290565901,1.482230622972175
1B4FF,0.9453545290565901,1.482230622972175
1B4FG,0.9453545290565901,1.482230622972175
1B4FH,0.9453545290565901,1.482230622972175
1B67A,1.1617948457074707,1.8615121094273175
1B67B,1.1617948457074707,1.8615121094273175
1B6AA,0.7945323906943546,2.2299849925272373
1B79A,0.694009835928498,1.33245554002846
1B79B,0.694009835928498,1.33245554002846
1B79C,0.694009835928498,1.33245554002846
1B79D,0.694009835928498,1.33245554002846
1B7EA,0.7039217858064254,1.5342057844239354
1B89A,0.8320212127539864,1.7691267404577513
1B8XA,0.8020555853685005,1.7971017588600717
1B9MA,0.7501280632437505,1.9464853913309583
1B9MB,0.7501280632437505,1.9464853913309583
1BA5A,0.6461174914188524,1.373449218459594
1BAJA,1.046304459747787,1.998622453368626
1BAZA,1.3901040762314443,2.2124627069993186
1BAZB,1.3901040762314443,2.2124627069993186
1BAZC,1.3901040762314443,2.2124627069993186
1BAZD,1.3901040762314443,2.2124627069993186
1BEAA,0.711861514171998,1.732774405466297
1BG5A,0.8533795180220742,1.7971017588600717
1BG6A,0.8427886069168936,2.0855739903242276
1BG8A,0.8066310658085046,1.5542169390651503
1BG8B,0.8066310658085046,1.5542169390651503
1BG8C,0.8066310658085046,1.5542169390651503
1BGCA,0.8885553455065094,2.1327241428337063
1BGFA,0.977250615973463,1.8155051527572306
1BGVA,0.826883620679778,2.076090552338258
1BH9A,1.1395813747857937,1.6911927497144743
1BH9B,0.9151400833552255,2.0410317526285753
1BHAA,0.683858821275316,1.1341884648482892
1BHDA,0.6972529555832059,1.6863302975128331
1BHDB,0.6972529555832059,1.6863302975128331
1BIAA,0.8081952163107448,1.9539600011967302
1BJAA,0.7847629096992106,1.7476054007323956
1BJAB,0.7847629096992106,1.7476054007323956
1BJTA,0.8318727204147361,1.9897626662624275
1BKRA,0.624814035157145,1.5229198728565598
1BM9A,0.7974887571506495,1.8174049491518258
1BM9B,0.7974887571506495,1.8174049491518258
1BMTA,1.036896056249791,1.8731275472372766
1BMTB,1.036896056249791,1.8731275472372766
1BO9A,0.7332229486004225,1.877363474485073
1BOBA,0.8563804066053584,1.8879341017820606
1BOUA,0.5855033764874542,1.369825863279983
