ID,normSASA
12AS,4.908047086067156
12AS,4.908047086067156
1914,7.479382183908045
1A04,6.314965343415249
1A04,6.314965343415249
1A0C,4.119192857142857
1A0C,4.119192857142857
1A0C,4.119192857142857
1A0C,4.119192857142857
1A0I,6.149963099630996
1A27,5.9591818586038245
1A2O,5.531975403535742
1A2O,5.531975403535742
1A2P,6.727167630057804
1A2P,6.727167630057804
1A2P,6.727167630057804
1A3A,5.865526492287056
1A3A,5.865526492287056
1A3A,5.865526492287056
1A3A,5.865526492287056
1A3C,6.925305810397553
1A41,5.702165543792108
1A5T,5.263401893568397
1A6F,7.2190177638453505
1A6J,5.948247078464107
1A6J,5.948247078464107
1A6Q,5.865346534653465
1A7J,6.630839416058394
1A87,6.170445694504544
1A8L,5.968543046357616
1A8Y,6.7795289855072465
1A9X,4.187077859588658
1A9X,4.187077859588658
1A9X,4.187077859588658
1A9X,4.187077859588658
1A9X,4.187077859588658
1A9X,4.187077859588658
1A9X,4.187077859588658
1A9X,4.187077859588658
1AA3,4.41188605108055
1AB4,6.172686290108724
1ABA,7.688748241912799
1AC5,4.5756534888744875
1ACC,6.06273656320969
1AD2,7.139112903225806
1AF5,7.867832847424684
1AF7,6.138311111111111
1AHO,4.4547960308710035
1AL3,6.223914209115281
1ALQ,5.84177277179236
1AOL,6.076707048458149
1APJ,4.719379115710254
1AQE,5.797186495176849
1AQJ,5.564977621483376
1AQJ,5.564977621483376
1AQZ,6.7289024923480545
1AQZ,6.7289024923480545
1AT3,5.544340476909146
1AT3,5.544340476909146
1ATG,5.974756167527252
1ATI,5.238231310942578
1ATI,5.238231310942578
1ATI,5.238231310942578
1ATI,5.238231310942578
1ATZ,5.6550947443689665
1ATZ,5.6550947443689665
1AVQ,6.164980967917346
1AVQ,6.164980967917346
1AVQ,6.164980967917346
1AYE,5.275653543307087
1AZO,7.1193103448275865
1B1C,6.00346352247605
1B24,7.127259985984583
1B25,3.797389599669831
1B25,3.797389599669831
1B25,3.797389599669831
1B25,3.797389599669831
1B3Q,6.742667127310416
1B3Q,6.742667127310416
1B4A,6.000217391304348
1B4A,6.000217391304348
1B4A,6.000217391304348
1B4A,6.000217391304348
1B4A,6.000217391304348
1B4A,6.000217391304348
1B4B,6.002079510703363
1B4B,6.002079510703363
1B4B,6.002079510703363
1B5E,4.914708835341366
1B5E,4.914708835341366
1B5Q,4.791391829236288
1B5Q,4.791391829236288
1B5Q,4.791391829236288
1B63,6.350564334085779
1B6A,5.567957371225577
1B76,3.864828663913383
1B76,3.864828663913383
1B77,6.245394488486221
1B77,6.245394488486221
1B77,6.245394488486221
1B7E,6.4294700854700855
1B8X,7.291022563610178
1B93,5.4968731735827
1B93,5.4968731735827
1B93,5.4968731735827
1B9L,5.384387703252033
1B9L,5.384387703252033
1B9L,5.384387703252033
1B9L,5.384387703252033
1B9L,5.384387703252033
1B9L,5.384387703252033
1B9L,5.384387703252033
1B9L,5.384387703252033
1BAM,6.181964175416924
1BBG,5.0040492957746485
1BBO,5.519522326064382
1BCO,4.909391487864931
1BDF,6.393198847262248
1BDF,6.393198847262248
1BDF,6.393198847262248
1BDF,6.393198847262248
1BF2,4.217032775453278
1BG5,7.304194792671167
1BG6,5.634837962962963
1BGV,5.3480403458213255
1BI5,5.663396730063397
1BIA,6.212766924125397
1BIF,5.560635903207653
1BJT,6.462593783494105
1BM8,5.500794438927508
1BMT,5.875312656328164
1BMT,5.875312656328164
1BO4,6.2289828982898285
1BO4,6.2289828982898285
1BOB,6.353560371517028
1BOO,6.0534521158129175
1BOR,8.73451536643026
1BOU,4.650194436135208
1BOU,4.650194436135208
1BOU,4.650194436135208
1BOU,4.650194436135208
1BOW,6.767180805484148
1BRT,5.217233348858873
1BS2,5.719954973393369
1BSL,5.092366412213741
1BSL,5.092366412213741
1BU8,5.302066817667044
1BVY,5.113467288601842
1BVY,5.113467288601842
1BVY,5.113467288601842
1BW0,4.6472033374536466
1BW0,4.6472033374536466
