ID,normSASA
1A0I,6.149963099630996
1A12,4.957688888888889
1A12,4.957688888888889
1A12,4.957688888888889
1A1X,7.850170261066969
1A3P,5.222874806800618
1A62,7.672137791286727
1A6C,5.831673306772909
1A7I,4.74939226519337
1AC0,3.688201363398007
1ACC,6.06273656320969
1ADX,5.916304347826087
1AGJ,5.72750656167979
1AGJ,5.72750656167979
1AGQ,7.338917437478588
1AGQ,7.338917437478588
1AGQ,7.338917437478588
1AGQ,7.338917437478588
1AHS,5.744068989792327
1AHS,5.744068989792327
1AHS,5.744068989792327
1AIW,8.023027718550107
1AJK,5.4812104787714535
1AJK,5.4812104787714535
1AJO,5.399259917110717
1AJO,5.399259917110717
1ALY,5.516957787481805
1AM2,6.406768558951965
1AMX,5.098197596795728
1AOC,6.845269286754003
1AOC,6.845269286754003
1APQ,5.370984455958549
1ARB,4.952754677754678
1ASO,5.061897161099076
1ASO,5.061897161099076
1AT0,5.310248901903368
1AUU,3.7684125269978406
1AUU,3.7684125269978406
1AUY,6.157923362175525
1AUY,6.157923362175525
1AUY,6.157923362175525
1AWE,4.5834471886495
1AXI,6.170500170125893
1AXI,6.170500170125893
1AXK,5.210447520927238
1AXK,5.210447520927238
1AYO,6.9178606001936105
1AYO,6.9178606001936105
1B12,6.189385940539038
1B12,6.189385940539038
1B12,6.189385940539038
1B12,6.189385940539038
1B35,6.634882335418528
1B35,6.634882335418528
1B35,6.634882335418528
1B35,6.634882335418528
1B3A,7.421238938053097
1B3A,7.421238938053097
1B3Q,6.742667127310416
1B3Q,6.742667127310416
1B44,5.25606784519828
1B44,5.25606784519828
1B44,5.25606784519828
1B44,5.25606784519828
1B44,5.25606784519828
1B4R,3.994973070017953
1B5F,5.4965576592082614
1B5F,5.4965576592082614
1B5F,5.4965576592082614
1B5F,5.4965576592082614
1B6U,6.995519480519481
1B75,3.9978431372549017
1B8T,6.562134871979805
1B8W,5.656437125748503
1B9M,6.328898724290549
1B9M,6.328898724290549
1B9W,8.994579172610557
1BAK,4.651026539809715
1BCI,3.7228774783934924
1BCO,4.909391487864931
1BDF,6.393198847262248
1BDF,6.393198847262248
1BDF,6.393198847262248
1BDF,6.393198847262248
1BDS,4.714308426073132
1BF2,4.217032775453278
1BF9,5.550087260034903
1BHE,5.632954141485958
1BHU,4.020456116102281
1BI6,4.930205655526992
1BI6,4.930205655526992
1BIA,6.212766924125397
1BIH,6.151916148051097
1BIH,6.151916148051097
1BJ8,8.313932584269663
1BKB,7.862523540489642
1BPL,4.755921052631579
1BPL,4.755921052631579
1BPO,5.656174882424664
1BPO,5.656174882424664
1BPO,5.656174882424664
1BQU,6.806319485078993
1BQU,6.806319485078993
1BTE,8.087012987012987
1BTE,8.087012987012987
1BTK,6.762182361733931
1BTK,6.762182361733931
1BTN,7.313513513513513
1BU8,5.302066817667044
1BVP,4.563700826242447
1BVP,4.563700826242447
1BVP,4.563700826242447
1BVP,4.563700826242447
1BVP,4.563700826242447
1BVP,4.563700826242447
1BW3,3.9700483091787437
1BX7,11.309308510638298
1BY5,5.142579379236532
1BY5,5.142579379236532
1BYM,5.018813216453135
1C01,3.858715596330275
1C0M,6.096199042506891
1C0M,6.096199042506891
1C0M,6.096199042506891
1C0M,6.096199042506891
1C3G,8.088187221396732
1C4Q,5.1856887298747765
1C4Q,5.1856887298747765
1C4Q,5.1856887298747765
1C4Q,5.1856887298747765
1C4Q,5.1856887298747765
1C5E,6.090983213429257
1C5E,6.090983213429257
1C5E,6.090983213429257
1C6V,6.329794520547945
1C6V,6.329794520547945
1C6V,6.329794520547945
1C6V,6.329794520547945
1C6V,6.329794520547945
1C8N,5.327383053839364
1C8N,5.327383053839364
1C8N,5.327383053839364
1C9O,7.8072368421052625
1C9O,7.8072368421052625
1CB8,4.911482638250964
1CCZ,7.419444444444444
1CD3,6.336022552537161
1CD3,6.336022552537161
1CD3,6.336022552537161
1CD3,6.336022552537161
1CD3,6.336022552537161
1CD3,6.336022552537161
1CD3,6.336022552537161
1CD9,6.431357388316151
1CD9,6.431357388316151
1CD9,6.431357388316151
1CD9,6.431357388316151
1CDC,6.714361001317523
1CDC,6.714361001317523
1CFB,6.780691299165674
1CID,6.917004341534009
1CIY,4.953839422445855
1CJY,5.36275912106136
1CJY,5.36275912106136
1CK7,6.045077824944411
1CKM,5.661916698804474
1CKM,5.661916698804474
1CLC,4.594806734645482
1CQ3,6.187966804979253
1CQ3,6.187966804979253
1CQK,6.211282367447596
1CQK,6.211282367447596
1CQX,5.310562206394908
1CQX,5.310562206394908
