ID,mean,max
1A0HA,0.6632266456579211,1.7229406021096447
1A0HB,0.6929055477069314,2.2439077380114223
1A0HD,0.6632266456579211,1.7229406021096447
1A0HE,0.6929055477069314,2.2439077380114223
1A0RB,0.6751715856935426,1.909393068188021
1A0RG,0.9033960538986693,1.9439369273994782
1A0RP,0.8392320374162633,1.7528810255044727
1A92A,1.3854081483851215,2.2268255743607974
1A92B,1.3854081483851215,2.2268255743607974
1A92C,1.3854081483851215,2.2268255743607974
1A92D,1.3854081483851215,2.2268255743607974
1AAFA,0.8365678446563172,1.3969280955133487
1AALA,0.9704752578501971,1.6496810799306862
1AALB,0.9704752578501971,1.6496810799306862
1AAPA,0.47918770504720165,0.8950153823217369
1AAPB,0.47918770504720165,0.8950153823217369
1ABRA,0.8015980104311018,1.803477030999512
1ABRB,0.6436495015714826,1.4085059081131637
1ADZA,0.6917805258062414,1.753284642130788
1AGGA,0.6893283702640723,1.1559121613938728
1AHAA,0.8130718600531042,1.5641181387247292
1AHBA,0.8130718600531042,1.5641181387247292
1AHCA,0.8130718600531042,1.5641181387247292
1AIGH,0.6986107944876523,1.6350578847318575
1AIGL,0.5854648081201003,1.309992673373927
1AIGM,0.5734595732522151,1.3414694926534854
1AIGN,0.5854648081201003,1.309992673373927
1AIGO,0.5734595732522151,1.3414694926534854
1AIGP,0.6986107944876523,1.6350578847318575
1AIJH,0.6986107944876523,1.6350578847318575
1AIJL,0.5854648081201003,1.309992673373927
1AIJM,0.5734595732522151,1.3414694926534854
1AIJR,0.5854648081201003,1.309992673373927
1AIJS,0.5734595732522151,1.3414694926534854
1AIJT,0.6986107944876523,1.6350578847318575
1AJYA,0.8124489913393332,1.6798050873507324
1AJYB,0.8124489913393332,1.6798050873507324
1AL01,0.791830992161268,2.0999755377605234
1AL02,0.791830992161268,2.0999755377605234
1AL03,0.791830992161268,2.0999755377605234
1AL04,0.791830992161268,2.0999755377605234
1AL0B,0.6114590162507973,1.4405745612261376
1AL0F,0.6620990533586484,1.6897638267832344
1AL0G,0.6235121148015929,1.7054671495726437
1AL21,0.6074197425809946,1.677441241357062
1AL22,0.6196017503089252,1.4247335187972914
1AL23,0.5877621713938875,1.529132490092688
1AL24,0.6973928808193557,1.5868754683443307
1AMLA,0.5701223066497132,0.8872691239090074
1AOOA,0.4702298144665291,0.7025304215770737
1APAA,0.8159403549040735,1.6050345150170413
1AQQA,0.4702298144665291,0.7025304215770737
1AQRA,0.4702298144665291,0.7025304215770737
1AQSA,0.4682581240624781,0.9259952136193771
1AR61,0.6073505548503298,1.677441241357062
1AR62,0.6196017503089252,1.4247335187972914
1AR63,0.5877621713938875,1.529132490092688
1AR64,0.6973928808193557,1.5868754683443307
1AR71,0.6071707920478628,1.677441241357062
1AR72,0.6145762778554025,1.4247335187972914
1AR73,0.5877621713938875,1.529132490092688
1AR74,0.6973928808193557,1.5868754683443307
1AR81,0.6071707920478628,1.677441241357062
1AR82,0.6196017503089252,1.4247335187972914
1AR83,0.5877621713938875,1.529132490092688
1AR84,0.6973928808193557,1.5868754683443307
1AR91,0.6072399797785276,1.677441241357062
1AR92,0.6145762778554025,1.4247335187972914
1AR93,0.5877621713938875,1.529132490092688
1AR94,0.6973928808193557,1.5868754683443307
1ASJ1,0.6072399797785276,1.677441241357062
1ASJ2,0.6196017503089252,1.4247335187972914
1ASJ3,0.5877621713938875,1.529132490092688
1ASJ4,0.6973928808193557,1.5868754683443307
1AVGH,0.6929055477069314,2.2439077380114223
1AVGI,0.6364877713419576,1.5705118052493128
1AVGL,0.5833829587178468,1.143614463756767
1AW6A,0.7245130098635723,1.497912467904495
1AYM1,0.7193138599064989,2.1430735776077654
1AYM2,0.6983002360797649,1.4510727233129346
1AYM3,0.5958199258551744,1.4840813422027608
1AYM4,0.8449094514373866,1.9069867638524125
1AYN1,0.7193138599064989,2.1430735776077654
1AYN2,0.6983002360797649,1.4510727233129346
1AYN3,0.5958199258551744,1.4840813422027608
1AYN4,0.8449094514373866,1.9069867638524125
1B0CA,0.9504691020749145,1.61652598149506
1B0CB,0.9504691020749145,1.61652598149506
1B0CC,0.9504691020749145,1.61652598149506
1B0CD,0.9504691020749145,1.61652598149506
1B0CE,0.9504691020749145,1.61652598149506
1B0PA,0.7366810934825521,2.0506416780416306
1B0PB,0.7366810934825521,2.0506416780416306
1B0YA,0.523925742144155,1.0545126776263305
1B35A,0.729446153842921,1.8635292256144165
1B35B,0.7686939306691838,1.6721695615895704
1B35C,0.6523416595554944,1.6308812566621689
1B35D,0.8755359019634513,1.6031110070281331
1B8XA,0.8020555853685005,1.7971017588600717
1B8ZA,0.8667642065848062,1.8459278706087123
1B8ZB,0.8667642065848062,1.8459278706087123
1B9XA,0.6750880091400752,1.909393068188021
1B9XB,0.9064090526489704,1.9439369273994782
1B9XC,0.8606197977914243,1.8944454070002614
1B9YA,0.6750880091400752,1.909393068188021
1B9YB,0.9064090526489704,1.9439369273994782
1B9YC,0.8603432980544443,1.8944454070002614
1BA3A,0.6959672666679507,1.6924346498186174
1BA4A,0.5701223066497132,0.8872691239090074
