ID,mean,max
NONHSAT000002.2,0.656221053605731,1.822677129411969
NONHSAT000092.2,0.8196790773738408,1.739607442094499
NONHSAT000137.2,0.7210055480343704,1.9672488424782493
NONHSAT000173.2,0.7498379088177501,1.6179026309974098
NONHSAT000228.2,0.5180381893882112,1.4081153685190544
NONHSAT000307.2,0.6732871734410543,2.291644033778636
NONHSAT000356.2,0.6315313407832693,1.6843993340565364
NONHSAT000477.2,0.7132780222656224,1.9258162475706222
NONHSAT000579.2,0.6581545069910942,1.7320741806382416
NONHSAT000637.2,0.6470170605768023,1.4986684934388836
NONHSAT000745.2,0.8506894832044245,1.5319870676436393
NONHSAT000831.2,0.9532237261042337,1.7914894213113761
NONHSAT000886.2,0.850533305840938,1.9724000575872087
NONHSAT000987.2,0.6701303234361463,1.7349131530815383
NONHSAT001133.2,0.7602823040052669,1.4228211269979691
NONHSAT001197.2,0.5681376867093871,1.2882070196416913
NONHSAT001265.2,0.6725535960757965,1.605100595516813
NONHSAT001352.2,0.6401246108199801,1.5465223499468905
NONHSAT001462.2,0.6807116146774682,1.4990170579092275
NONHSAT001526.2,0.5890387928550264,1.4632669811469794
NONHSAT001665.2,0.5561510941376411,1.3237139126169521
NONHSAT001741.2,0.6373043600940772,1.4603980337463807
NONHSAT001854.2,0.8050891109643119,1.6837424172542936
NONHSAT001953.2,0.6873938629608721,1.9593199543085866
NONHSAT002042.2,0.7587851010384408,2.212974534252381
NONHSAT002102.2,1.0620709857037318,1.9147348761165301
NONHSAT002192.2,0.6851767233332321,1.5833705411952634
NONHSAT002289.2,0.5937569346766115,1.6813909608988673
NONHSAT002369.2,0.7838017558976936,1.4621760845346925
NONHSAT002484.2,0.5699265818300835,1.297801487990019
NONHSAT002540.2,0.6805077571458744,1.210034608289522
NONHSAT002621.2,0.6944183200097193,1.6795003206042765
NONHSAT002698.2,0.557676497214707,1.120781643055015
NONHSAT002810.2,0.6534321657235348,1.578789000875436
NONHSAT002998.2,0.6244899655658864,1.3202846310180276
NONHSAT003103.2,0.6584921289257264,1.8311928384621865
NONHSAT003172.2,0.8478207326396254,1.964157854859623
NONHSAT003219.2,0.7771492814218673,1.6470214946362265
NONHSAT003309.2,0.696472725624875,1.6599085440788068
NONHSAT003386.2,0.7201665240662625,1.853899831491027
NONHSAT003430.2,0.8320245971178786,1.5086676349357009
NONHSAT003476.2,0.7525935585031372,1.901661940778814
NONHSAT003501.2,0.5731619863900324,1.5159841132429188
NONHSAT003575.2,0.6891204673157745,1.722017533803013
NONHSAT003646.2,0.7171535136042896,1.3744632608901173
NONHSAT003744.2,0.6966721980575995,1.7921491831030232
NONHSAT003798.2,0.7312627398329036,2.111420953467201
NONHSAT003864.2,0.6506757398924594,1.5197079968051848
NONHSAT003899.2,0.7285941796324832,1.678332614525345
NONHSAT003938.2,0.6225036108102124,1.2973733974543997
NONHSAT004007.2,0.5961189883048025,1.2766286309368993
NONHSAT004091.2,0.7794444831347815,1.449473871354563
NONHSAT004135.2,0.6467436930951094,1.1896785862220152
NONHSAT004210.2,0.6219977354576539,1.8805229364846945
NONHSAT004289.2,0.6477755809438556,1.8490420422069518
NONHSAT004374.2,0.6297248320751866,1.7510424577196602
NONHSAT004473.2,0.6675432822227921,2.163759023109125
NONHSAT004579.2,0.68409503324824,1.7428966198056235
NONHSAT004631.2,0.6534587420565083,1.76696723673565
NONHSAT004684.2,0.5831787685965628,1.109167849416699
NONHSAT004719.2,0.5232166169581609,1.1821057182988062
NONHSAT004782.2,0.6477984951623534,1.7405136117234667
NONHSAT004830.2,0.6902171285652263,1.897466406218193
NONHSAT004862.2,0.5799229349248674,1.3413811841562018
NONHSAT004942.2,0.5969542373675575,1.3651809845891747
NONHSAT004987.2,0.7482014186479886,1.8331457568029497
NONHSAT005075.2,0.6900294353136454,1.9044008092704254
NONHSAT005126.2,0.6203480091589819,1.3898598953201888
NONHSAT005207.2,0.5621401428188572,1.5234349021577998
NONHSAT005292.2,0.6878599135251632,1.8966083089079686
NONHSAT005341.2,0.6791846872995047,1.835977308097405
NONHSAT005407.2,0.644015975142932,1.6967226488986777
NONHSAT005530.2,0.7940242714889599,1.6701562581555374
NONHSAT005578.2,0.6018108649572608,1.4003102119469812
NONHSAT005611.2,0.6209686878768715,1.8251916591972248
NONHSAT006178.2,0.7078062998488641,1.8173219540563699
NONHSAT006141.2,0.6779850867094701,1.611124925474947
NONHSAT005925.2,0.7449097332649116,1.400926076696724
NONHSAT006039.2,0.7019285203758173,1.3077851355663965
NONHSAT006081.2,0.7299595927774575,1.5666723416846309
NONHSAT005840.2,0.7014227254617676,1.8599446186420587
NONHSAT006266.2,0.7192630329629607,2.0195479030061905
NONHSAT006344.2,0.8776605694878177,1.525118348074545
NONHSAT006438.2,0.5906437361573651,1.4395500089866282
NONHSAT006492.2,0.8055624444004075,1.5306018023660137
NONHSAT006569.2,0.6273594596618955,1.6782429632525508
NONHSAT006707.2,0.5541473862700873,1.3360279558363108
NONHSAT006901.2,0.6328861010461831,1.7742705336649336
NONHSAT007008.2,0.5744699786345885,1.4459142843493258
NONHSAT007083.2,0.5897180376670702,1.5870896278275095
NONHSAT007201.2,0.6752923341758332,1.3910631791750832
NONHSAT007275.2,0.7457167425189662,2.005338631978449
NONHSAT007345.2,0.6995767944264628,1.8740363986853223
NONHSAT007434.2,0.6634691730959361,1.3606006293256854
NONHSAT007494.2,0.6270768672316022,1.5521916835130918
NONHSAT007638.2,0.6169311565583614,1.3775586689188641
NONHSAT007773.2,0.609404551801782,1.7084386445718007
NONHSAT008191.2,0.5941749823153104,1.583238369545223
NONHSAT008289.2,0.8232831641255501,2.1455880994783167
NONHSAT008336.2,0.6554132347541959,1.6763149180789925
NONHSAT008410.2,0.6721494077132337,1.858347537860614
NONHSAT008476.2,0.8050276718106264,1.7843305114724761
NONHSAT008508.2,0.661567169443527,1.8559167699648396
NONHSAT008572.2,0.726745733611668,1.653205380083843
NONHSAT008665.2,0.690581811476174,1.7051052376788547
NONHSAT008702.2,0.6707257194159021,1.7166701617120657
NONHSAT008761.2,0.5518393878305754,1.4137539058792659
NONHSAT008835.2,0.6376803799114287,1.611621298236863
NONHSAT008889.2,0.6940819045330626,1.8401409557018356
NONHSAT008974.2,0.489152622379613,1.4374421080131377
NONHSAT009044.2,0.7411224583471022,1.8956718938723336
NONHSAT009165.2,0.6633061816697391,1.812572045065264
NONHSAT009212.2,0.5880433553175479,1.5402475265570814
NONHSAT009289.2,0.6345906488200149,1.3599391690862925
NONHSAT009331.2,0.6012571979032616,1.4258767188204058
NONHSAT009403.2,0.6835328896108027,1.4167480713324099
NONHSAT009510.2,0.6526886545088015,1.2938216069241053
NONHSAT009592.2,0.5546786350888809,1.5253296837160522
NONHSAT009690.2,0.7056647988975513,1.9562301291761648
NONHSAT009733.2,0.7385245461427327,1.7332722767053674
NONHSAT009807.2,0.7583441237864382,1.6615197264148454
NONHSAT009876.2,0.7346410405449049,1.5252376524610785
NONHSAT009931.2,0.6544571369833208,1.241875221652304
NONHSAT010030.2,0.851525061212769,1.5455515618124396
NONHSAT010107.2,0.5408500789810375,1.3386207977257163
NONHSAT010201.2,0.6395317969660733,1.4599099902117356
NONHSAT010278.2,0.6406830948769894,1.5944280308571015
NONHSAT010349.2,0.7012061814947186,1.7131413567492066
NONHSAT010404.2,0.6300582352552245,1.7163773423474717
NONHSAT010471.2,0.6304896610574326,1.4724847758568622
NONHSAT010557.2,0.5172451369807524,1.2024751836930472
NONHSAT010700.2,0.7513677355637718,1.5426472256806567
NONHSAT010733.2,0.5620051279666193,1.4275904045417305
NONHSAT010775.2,0.7140371806335919,1.8128603892657902
NONHSAT000005.2,0.6855456902243484,1.6373439428082053
NONHSAT000043.2,0.7125054749083153,2.0245847318899495
NONHSAT000045.2,0.6956264222750939,1.7845228436125191
NONHSAT000142.2,0.6205509891124888,1.2329975697521314
NONHSAT000211.2,0.40755325629932804,0.8305026439679596
NONHSAT000325.2,0.5504041183003505,1.3333436572707535
NONHSAT000415.2,0.5823679795736134,1.5292964643969253
NONHSAT000493.2,0.6429239786134328,1.7708151024130463
NONHSAT000531.2,0.6662275416356286,1.9373243352702125
NONHSAT000601.2,0.5671500671739762,1.1870468786357362
NONHSAT000704.2,0.6469335667178693,1.3639544454943553
NONHSAT000743.2,0.6333137452795767,1.4657719857804754
NONHSAT000818.2,0.6275029117125899,1.6557908942180257
NONHSAT000966.2,0.6804005861955686,1.4613242361762304
NONHSAT001023.2,0.6570108361074949,1.721903289398276
NONHSAT001124.2,0.9804905688903494,2.057333959116721
NONHSAT001169.2,0.6348446279658693,1.3735278412237903
NONHSAT001218.2,0.6363805711051073,1.3438225084551252
NONHSAT001364.2,0.5635463007675344,1.5040468369406956
NONHSAT001456.2,0.6263037753485727,1.500069973937843
NONHSAT001527.2,0.6518861931790878,1.4620717329245736
NONHSAT001645.2,0.6981440128506285,1.3578101493930563
NONHSAT001746.2,0.5031580780348492,1.4283926459353329
NONHSAT001869.2,0.619473553877892,1.5262798787627891
NONHSAT001959.2,0.7511844082099984,1.9295809799639199
