ID,percentPhobic,percentPhilic
16VP,0.4016393442622951,0.5983606557377049
1A04,0.4186046511627907,0.5813953488372093
1A04,0.4186046511627907,0.5813953488372093
1A0P,0.3931034482758621,0.6068965517241379
1A17,0.3373493975903614,0.6626506024096386
1A1W,0.37362637362637363,0.6263736263736264
1A41,0.38461538461538464,0.6153846153846154
1A5T,0.4251497005988024,0.5748502994011976
1A62,0.35384615384615387,0.6461538461538462
1A6Q,0.34554973821989526,0.6544502617801047
1A6S,0.39080459770114945,0.6091954022988506
1A87,0.3613707165109034,0.6386292834890965
1A8O,0.35714285714285715,0.6428571428571429
1A9X,0.4091332712022367,0.5908667287977633
1A9X,0.38522427440633245,0.6147757255936676
1A9X,0.4091332712022367,0.5908667287977633
1A9X,0.38522427440633245,0.6147757255936676
1A9X,0.4091332712022367,0.5908667287977633
1A9X,0.38522427440633245,0.6147757255936676
1A9X,0.4091332712022367,0.5908667287977633
1A9X,0.38522427440633245,0.6147757255936676
1AA0,0.34513274336283184,0.6548672566371682
1AB4,0.4056795131845842,0.5943204868154158
1ABZ,0.375,0.625
1AD6,0.41621621621621624,0.5837837837837838
1ADR,0.3684210526315789,0.631578947368421
1AE9,0.3575418994413408,0.6424581005586593
1AE9,0.3575418994413408,0.6424581005586593
1AEP,0.391304347826087,0.6086956521739131
1AF7,0.40875912408759124,0.5912408759124088
1AFO,0.525,0.475
1AFO,0.525,0.475
1AH7,0.2979591836734694,0.7020408163265306
1AIH,0.38823529411764707,0.611764705882353
1AIH,0.38823529411764707,0.611764705882353
1AIH,0.38823529411764707,0.611764705882353
1AIH,0.38823529411764707,0.611764705882353
1AJ3,0.3181818181818182,0.6818181818181818
1AK0,0.35185185185185186,0.6481481481481481
1ALU,0.3709677419354839,0.6290322580645161
1AM7,0.3291139240506329,0.6708860759493671
1AM7,0.3291139240506329,0.6708860759493671
1AM7,0.3291139240506329,0.6708860759493671
1AOA,0.4036363636363636,0.5963636363636363
1AOY,0.41025641025641024,0.5897435897435898
1AQ5,0.40425531914893614,0.5957446808510638
1AQ5,0.40425531914893614,0.5957446808510638
1AQ5,0.40425531914893614,0.5957446808510638
1ARO,0.3576158940397351,0.6423841059602649
1ARO,0.3952434881087203,0.6047565118912798
1ASH,0.30666666666666664,0.6933333333333334
1AV1,0.3333333333333333,0.6666666666666666
1AV1,0.3333333333333333,0.6666666666666666
1AV1,0.3333333333333333,0.6666666666666666
1AV1,0.3333333333333333,0.6666666666666666
1AVC,0.37295690936106984,0.6270430906389302
1AVO,0.4166666666666667,0.5833333333333334
1AVO,0.4,0.6
1AVO,0.4166666666666667,0.5833333333333334
1AVO,0.4,0.6
1AVO,0.4166666666666667,0.5833333333333334
1AVO,0.4,0.6
1AVO,0.4166666666666667,0.5833333333333334
1AVO,0.4,0.6
1AVO,0.4166666666666667,0.5833333333333334
1AVO,0.4,0.6
1AVO,0.4166666666666667,0.5833333333333334
1AVO,0.4,0.6
1AVO,0.4166666666666667,0.5833333333333334
1AVO,0.4,0.6
1AVS,0.4222222222222222,0.5777777777777777
1AVS,0.4222222222222222,0.5777777777777777
1AVY,0.35135135135135137,0.6486486486486487
